epoch,accuracy,loss,val_accuracy,val_loss
0,0.7625732421875,0.6315348744392395,0.7916666865348816,0.5846614241600037
1,0.8514404296875,0.4175717234611511,0.7708333134651184,0.620413601398468
2,0.8487548828125,0.38799405097961426,0.7708333134651184,0.549464225769043
3,0.8487548828125,0.379686176776886,0.7291666865348816,0.6413438320159912
