epoch,accuracy,loss,val_accuracy,val_loss
0,0.7926025390625,0.5811463594436646,0.7708333134651184,0.5891404747962952
1,0.845458984375,0.40865007042884827,0.75,0.625639021396637
2,0.853515625,0.378227174282074,0.7291666865348816,0.6331323385238647
3,0.8603515625,0.35940223932266235,0.75,0.642268180847168
