epoch,accuracy,loss,val_accuracy,val_loss
0,0.8056640625,0.5567461848258972,0.8541666865348816,0.4619961082935333
1,0.869140625,0.3317877948284149,0.7916666865348816,0.5887406468391418
2,0.87744140625,0.305808424949646,0.7708333134651184,0.6251113414764404
3,0.8809814453125,0.2951226234436035,0.7708333134651184,0.605822741985321
