epoch,accuracy,loss,val_accuracy,val_loss
0,0.77978515625,0.6010631322860718,0.7291666865348816,0.5748699307441711
1,0.845947265625,0.41069111227989197,0.75,0.6059367060661316
2,0.8477783203125,0.38292035460472107,0.7291666865348816,0.6078119874000549
3,0.857421875,0.3668026626110077,0.6875,0.7053987383842468
