epoch,accuracy,loss,val_accuracy,val_loss
0,0.77880859375,0.5970739722251892,0.7291666865348816,0.6184592247009277
1,0.853759765625,0.39487189054489136,0.7916666865348816,0.5915066599845886
2,0.8521728515625,0.3775329887866974,0.7083333134651184,0.7115659713745117
3,0.85546875,0.36875998973846436,0.7708333134651184,0.6010066866874695
