epoch,accuracy,loss,val_accuracy,val_loss
0,0.7889404296875,0.5968621969223022,0.7916666865348816,0.5255721211433411
1,0.8614501953125,0.37060821056365967,0.7916666865348816,0.5517809987068176
2,0.8658447265625,0.3426820933818817,0.7916666865348816,0.5537129044532776
3,0.8731689453125,0.3197578191757202,0.7708333134651184,0.6197822690010071
