epoch,accuracy,loss,val_accuracy,val_loss
0,0.7918701171875,0.578260064125061,0.7291666865348816,0.6091755032539368
1,0.8426513671875,0.413298100233078,0.6666666865348816,0.7103264331817627
2,0.8443603515625,0.39213475584983826,0.6666666865348816,0.7163090705871582
3,0.8555908203125,0.3637220859527588,0.7083333134651184,0.7125323414802551
