epoch,accuracy,loss,val_accuracy,val_loss
0,0.77734375,0.603607177734375,0.8125,0.5467843413352966
1,0.857421875,0.38256487250328064,0.7916666865348816,0.5013055801391602
2,0.863037109375,0.3488714098930359,0.7708333134651184,0.5932033658027649
3,0.86865234375,0.3365710973739624,0.7708333134651184,0.6525178551673889
