epoch,accuracy,loss,val_accuracy,val_loss
0,0.7734375,0.6110532879829407,0.6875,0.6659004092216492
1,0.84375,0.412357896566391,0.6875,0.6697616577148438
2,0.8450927734375,0.3932938575744629,0.75,0.6101130247116089
3,0.8443603515625,0.38383451104164124,0.75,0.6453354358673096
