epoch,accuracy,loss,val_accuracy,val_loss
0,0.8111572265625,0.6007171273231506,0.7916666865348816,0.6416410207748413
1,0.848388671875,0.4019695222377777,0.7916666865348816,0.5900514721870422
2,0.858642578125,0.36759668588638306,0.7916666865348816,0.5904750227928162
3,0.859375,0.36187219619750977,0.7291666865348816,0.6288800239562988
