epoch,accuracy,loss,val_accuracy,val_loss
0,0.765625,0.5955368876457214,0.7916666865348816,0.5399119853973389
1,0.84326171875,0.40692684054374695,0.7291666865348816,0.6142390966415405
2,0.8511962890625,0.3695657551288605,0.7708333134651184,0.6107844710350037
3,0.853759765625,0.3643033504486084,0.75,0.6315829753875732
