epoch,accuracy,loss,val_accuracy,val_loss
0,0.77001953125,0.5859723091125488,0.7291666865348816,0.58692467212677
1,0.8460693359375,0.40306809544563293,0.7708333134651184,0.576924741268158
2,0.854248046875,0.37580782175064087,0.7708333134651184,0.5631938576698303
3,0.85546875,0.36531755328178406,0.7708333134651184,0.5847808718681335
