epoch,accuracy,loss,val_accuracy,val_loss
0,0.7847900390625,0.5713740587234497,0.7291666865348816,0.5892886519432068
1,0.847900390625,0.3917606472969055,0.7083333134651184,0.6132829189300537
2,0.85400390625,0.3727380037307739,0.7708333134651184,0.6210631728172302
3,0.8597412109375,0.35710930824279785,0.75,0.6650328636169434
