epoch,accuracy,loss,val_accuracy,val_loss
0,0.7852783203125,0.560231626033783,0.8125,0.4902264177799225
1,0.861083984375,0.35605278611183167,0.7916666865348816,0.5800988674163818
2,0.8807373046875,0.3094960153102875,0.7916666865348816,0.6427350640296936
3,0.8759765625,0.3145735561847687,0.7708333134651184,0.6251583695411682
