epoch,accuracy,loss,val_accuracy,val_loss
0,0.79443359375,0.567673921585083,0.7708333134651184,0.5951695442199707
1,0.844482421875,0.40371158719062805,0.7083333134651184,0.6507211327552795
2,0.850830078125,0.38874927163124084,0.7708333134651184,0.6175699830055237
3,0.8568115234375,0.36279961466789246,0.7291666865348816,0.6691255569458008
