epoch,accuracy,loss,val_accuracy,val_loss
0,0.8031005859375,0.529741644859314,0.8125,0.5076398849487305
1,0.864501953125,0.36113741993904114,0.7708333134651184,0.576586127281189
2,0.8665771484375,0.33289968967437744,0.7916666865348816,0.5824811458587646
3,0.869873046875,0.32403460144996643,0.7291666865348816,0.5909373760223389
